,NPL91_EVER,gender_nameRu,LastApprovedOfferSet_Payment,CBFactPmtsParametrSet,AgeParametrSet,PoVClient_ClientCountWithoutOverduePay,CBMaxOverdueParametrSet,CBCreditHistoryFromServParametrSet,PKB_REQ_360DAY,SUM_OSTATOK,MAX_OUSTAND_DAY_CNT,CNT_DAY_GR_0_Sum,educationtypedmparse2,low_rod_income,KDN
134484,0,Мужской,12694.9,154,68.0,30.0,0,Положительная,11.0,798691.9,0.0,0.0,ВЫСШЕЕ,43407.0,0.5531741152057795
134486,0,Мужской,6860.2,124,67.33,44.0,22,Положительная,7.0,442213.78,22.0,6.0,ВЫСШЕЕ,43407.0,0.4399398406769577
134491,0,Женский,1944.9,7,62.92,2.0,0,Отрицательная,4.0,144780.35,1808.0,24.0,СРЕДНЕЕ,43407.0,0.2410619503564552
134495,0,Женский,5932.0,112,66.0,62.0,0,Положительная,3.0,628339.8,22.0,2.0,,43407.0,0.3242549064217547
134496,0,Мужской,41666.7,123,46.33,144.0,2,Положительная,7.0,2276394.49,2.0,1.0,,108517.5,0.3306372616365334
134542,0,Женский,5188.7,65,64.75,19.0,2,Положительная,5.0,301129.42,2.0,1.0,,,0.4281043291207314
134550,0,Мужской,,0,63.92,,0,Приемлемая 1,,,,,СРЕДНЕЕ,43407.0,0.0
134565,0,Женский,2750.3,120,68.5,164.0,0,Положительная,4.0,1234948.85,0.0,0.0,,43407.0,0.4833344290316218
134570,0,Мужской,22081.6,25,65.75,11.0,0,Приемлемая 2,17.0,197272.43,0.0,0.0,,43407.0,0.128441563653877
134572,0,Женский,,162,63.67,140.0,1,Положительная,1.0,113643.68,24.0,12.0,,43407.0,0.1112208525994018
134575,0,Женский,,24,62.17,4.0,0,Отрицательная,0.0,,1374.0,29.0,ВЫСШЕЕ,43407.0,0.0
134580,0,Мужской,51175.2,95,66.5,18.0,5,Положительная,2.0,91590.28,5.0,1.0,,,0.0848634181882086
134584,0,Женский,25865.9,50,63.75,38.0,0,Положительная,0.0,0.0,0.0,0.0,,,0.0
134593,0,Мужской,26891.5,7,66.42,5.0,0,Отрицательная,1.0,448684.17,1170.0,15.0,СРЕДНЕЕ,43407.0,0.3220941931774626
134595,0,Женский,27719.4,44,67.92,71.0,0,Приемлемая 1,0.0,154962.88,0.0,0.0,СРЕДНЕЕ,43407.0,0.3057501185762031
134601,0,Женский,5000.0,139,64.25,106.0,0,Положительная,3.0,160906.61,5.0,0.0,,,0.2568375153296607
134608,0,Мужской,,7,67.17,77.0,0,Приемлемая 2,0.0,,0.0,0.0,,43407.0,0.0
134612,0,Женский,,48,65.0,,0,Положительная,0.0,0.0,5.0,0.0,ВЫСШЕЕ,,0.1186281836838796
134618,0,Мужской,14152.2,114,69.0,57.0,0,Положительная,1.0,255800.55,6.0,2.0,,43407.0,0.1656928084401919
134625,0,Женский,24434.7,65,66.5,16.0,2,Положительная,6.0,121906.76,2.0,1.0,,,0.308845425502696
134628,0,Мужской,24462.7,30,65.0,16.0,0,Положительная,1.0,,0.0,0.0,,,0.0
134632,0,Мужской,67000.0,48,50.83,52.0,0,Положительная,0.0,0.0,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
134633,0,Женский,9500.0,47,62.25,7.0,0,Положительная,1.0,295792.13,0.0,0.0,,,0.3386666206404547
134634,0,Женский,52057.3,85,67.5,63.0,0,Положительная,2.0,161315.0,0.0,0.0,,43407.0,0.1488955071748236
134638,0,Мужской,21666.0,41,64.25,48.0,0,Приемлемая 2,1.0,151156.0,0.0,0.0,,,0.0673642382864667
134640,0,Мужской,29263.3,63,65.92,157.0,0,Приемлемая 1,3.0,265050.9,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.1814928520482525
134641,0,Женский,72514.1,69,63.67,69.0,0,Положительная,0.0,,0.0,0.0,ВЫСШЕЕ,,0.0
134646,0,Женский,5417.0,87,69.0,100.0,2,Положительная,1.0,43333.32,2.0,1.0,ВЫСШЕЕ,,0.0509854488639572
134647,0,Женский,63630.9,4,61.5,6.0,0,Приемлемая 1,1.0,,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
134652,0,Женский,5438.6,41,64.42,,0,Положительная,1.0,213993.0,15.0,8.0,СРЕДНЕЕ,43407.0,0.2073922976501305
134653,0,Мужской,48413.5,63,43.92,158.0,0,Положительная,2.0,69994.0,0.0,0.0,,86814.0,0.5651377035679395
134654,0,Женский,4804.4,87,61.83,91.0,0,Положительная,1.0,1572836.75,0.0,0.0,,,0.280057280858242
134667,0,Женский,22852.5,49,68.33,58.0,0,Положительная,0.0,0.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
134668,0,Женский,47738.8,123,63.67,131.0,23,Положительная,9.0,274277.39,4.0,3.0,ВЫСШЕЕ,,0.339558122304755
134673,0,Женский,20000.0,91,66.5,171.0,2,Приемлемая 1,1.0,280785.98,2.0,1.0,,43407.0,0.1607415045279297
134679,0,Мужской,57500.0,114,65.67,28.0,0,Положительная,2.0,127290.62,6.0,0.0,ВЫСШЕЕ,43407.0,0.0772837001014589
134695,0,Женский,5000.0,178,65.5,66.0,21,Положительная,10.0,553939.06,21.0,21.0,,,0.4539159503342884
134697,0,Женский,36257.1,62,69.42,10.0,0,Приемлемая 2,11.0,48712.8,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.1272127212721272
134700,0,Мужской,59039.4,38,66.92,170.0,0,Положительная,0.0,,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
134702,0,Женский,26938.4,128,65.0,77.0,0,Приемлемая 1,1.0,1036461.4,3.0,2.0,,,0.4422617261968123
134703,0,Мужской,32901.0,53,67.0,29.0,0,Приемлемая 1,5.0,5058985.31,0.0,0.0,СРЕДНЕЕ,,0.1287455876216575
134709,0,Женский,18953.2,9,68.83,8.0,0,Приемлемая 1,0.0,36911.41,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.1315075526814274
134738,0,Мужской,8797.0,65,64.0,173.0,0,Приемлемая 1,13.0,732330.9,0.0,0.0,,,0.4014043833784235
134741,0,Женский,7500.0,58,61.5,,0,Положительная,2.0,,0.0,0.0,СРЕДНЕЕ,43407.0,0.0
134758,0,Мужской,52784.1,70,67.58,127.0,0,Положительная,3.0,1102672.15,0.0,0.0,,43407.0,0.4268069477945722
134773,0,Мужской,26250.0,22,65.58,2.0,16,Приемлемая 2,6.0,640566.18,16.0,2.0,,43407.0,0.2739525795085624
134792,0,Женский,43508.5,108,66.0,14.0,0,Положительная,2.0,146450.4,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.132224305928947
134796,0,Женский,5000.0,22,64.0,,0,Положительная,0.0,0.0,0.0,0.0,,,0.0
134797,0,Мужской,9528.0,38,57.25,74.0,13,Положительная,1.0,83640.0,13.0,9.0,,,0.2070951490002195
134811,0,Женский,,114,66.0,81.0,0,Отрицательная,4.0,253356.0,77.0,5.0,СРЕДНЕЕ,,0.2130731558780989
134820,0,Мужской,48000.0,121,67.08,34.0,1,Положительная,0.0,172003.93,1.0,1.0,СРЕДНЕЕ,108517.5,0.1462903924552614
134824,0,Мужской,69279.1,74,66.5,37.0,0,Положительная,3.0,752045.61,8.0,3.0,,,0.378034226656007
134825,0,Женский,26289.4,151,66.75,74.0,0,Положительная,9.0,1324012.62,0.0,0.0,,43407.0,1.2392378867434024
134831,0,Мужской,8750.0,115,42.58,70.0,0,Положительная,34.0,1980145.56,86.0,0.0,,,0.4395438731641858
134832,0,Женский,22499.0,49,63.42,141.0,0,Положительная,0.0,79490.0,78.0,0.0,ВЫСШЕЕ,43407.0,0.1542455658329016
134836,0,Женский,11372.0,37,67.42,15.0,2,Положительная,5.0,793047.16,2.0,1.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.3277202363566919
134837,0,Женский,20417.0,48,69.42,18.0,0,Приемлемая 1,1.0,61249.97,0.0,0.0,,43407.0,0.0
134852,0,Женский,1409.1,104,63.25,17.0,0,Приемлемая 1,31.0,599870.26,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.4236598057354301
134854,0,Женский,,34,67.0,,0,Положительная,0.0,0.0,25.0,0.0,ВЫСШЕЕ,43407.0,0.0
134865,0,Мужской,8580.0,45,63.33,,0,Положительная,6.0,100906.0,4.0,0.0,СРЕДНЕЕ,,0.1335256406015336
134867,0,Женский,27000.0,55,65.0,69.0,3,Положительная,4.0,65135.0,3.0,3.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.093198127568013
134868,0,Женский,22380.0,27,63.92,9.0,23,Положительная,0.0,0.0,23.0,3.0,СРЕДНЕЕ,43407.0,0.0
134872,0,Мужской,60500.0,72,65.25,24.0,0,Положительная,1.0,26357.93,2.0,1.0,ВЫСШЕЕ,,0.1069216820063639
134886,0,Женский,49500.0,81,61.67,,12,Положительная,10.0,4089.14,12.0,1.0,,,0.0523148737130838
134889,0,Мужской,7043.2,162,68.17,32.0,0,Положительная,9.0,758262.15,0.0,0.0,,43407.0,0.4112221547657965
134893,0,Мужской,34179.9,39,68.75,131.0,0,Положительная,6.0,446109.8,2.0,0.0,ВЫСШЕЕ,43407.0,0.1817408411761578
134907,0,Мужской,,137,53.5,79.0,8,Приемлемая 2,0.0,15720.0,36.0,16.0,,65110.5,0.1424416233995705
134933,0,Женский,20197.7,114,63.08,28.0,0,Положительная,5.0,598383.67,0.0,0.0,,43407.0,2.23992951811844
134934,0,Женский,55390.7,24,64.17,,0,Положительная,0.0,,0.0,0.0,,43407.0,0.0
134949,0,Женский,,131,64.58,45.0,0,Положительная,2.0,66942.59,0.0,0.0,СРЕДНЕЕ,43407.0,0.3683029242152514
134962,0,Женский,,32,67.67,,0,Положительная,0.0,0.0,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
134966,0,Мужской,71474.1,99,67.67,132.0,0,Положительная,2.0,53714.11,0.0,0.0,,,0.0
134967,0,Мужской,29173.1,160,67.0,65.0,0,Положительная,3.0,347980.42,0.0,0.0,,43407.0,0.0176243788925719
134974,0,Женский,89901.2,101,68.25,75.0,0,Положительная,1.0,1315253.45,0.0,0.0,,43407.0,0.4195150064281597
134975,0,Женский,7500.0,207,65.67,86.0,3,Положительная,2.0,258609.57,26.0,7.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.3426684510015123
134978,0,Женский,13190.0,47,62.0,14.0,0,Положительная,0.0,0.0,0.0,0.0,СРЕДНЕЕ,,0.1064146767122121
134985,0,Мужской,96978.1,16,64.42,96.0,0,Приемлемая 2,1.0,,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
135024,0,Мужской,10821.9,114,44.08,158.0,0,Положительная,7.0,3846511.98,4.0,0.0,ВЫСШЕЕ,130221.0,0.426116276024617
135044,0,Мужской,60000.0,14,64.08,,0,Приемлемая 2,1.0,74838.0,0.0,0.0,,,0.2838763407664805
135052,0,Женский,25576.8,74,63.0,71.0,9,Положительная,0.0,0.0,9.0,7.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
135053,0,Женский,7500.0,98,63.92,94.0,0,Положительная,2.0,56658.0,0.0,0.0,,43407.0,0.071651846681436
135070,0,Женский,51250.0,97,65.58,67.0,0,Положительная,0.0,0.0,0.0,0.0,,,0.0
135072,0,Мужской,9064.3,4,63.67,,0,Приемлемая 1,3.0,235574.87,0.0,0.0,,43407.0,0.2921122025182939
135073,0,Женский,10914.5,248,64.5,8.0,0,Положительная,44.0,1823175.6,30.0,0.0,,43407.0,0.4570380343636767
135074,0,Женский,4900.0,25,67.08,11.0,0,Приемлемая 1,1.0,161511.31,0.0,0.0,,43407.0,0.4427398983054522
135082,0,Женский,6745.0,93,67.75,13.0,0,Положительная,4.0,89855.6,62.0,0.0,,,0.1518117751512124
135089,0,Женский,9724.4,19,63.33,,0,Отрицательная,4.0,,2563.0,24.0,ВЫСШЕЕ,43407.0,0.0
135094,0,Женский,26472.6,38,63.0,20.0,0,Положительная,,,,,,,0.0
135100,0,Мужской,68789.2,58,68.0,32.0,0,Положительная,1.0,102128.0,0.0,0.0,ВЫСШЕЕ,43407.0,0.0874712265702071
135102,0,Женский,5000.0,48,66.67,116.0,0,Положительная,0.0,48980.0,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
135111,0,Женский,7500.0,11,61.67,8.0,0,Приемлемая 1,1.0,674530.0,0.0,0.0,,43407.0,0.2908094008676905
135112,0,Мужской,43168.7,150,68.58,28.0,0,Положительная,2.0,595921.08,2.0,0.0,ВЫСШЕЕ,,0.2120482756249355
135113,0,Женский,4166.7,237,63.08,42.0,0,Положительная,60.0,1327307.5,0.0,0.0,,,0.4538840009135499
135126,0,Мужской,27569.7,53,68.83,52.0,7,Положительная,1.0,102342.89,7.0,1.0,,,0.1748394066243561
135139,0,Мужской,5000.0,120,53.33,74.0,0,Положительная,1.0,408310.0,1.0,1.0,,,0.328742005922979
135143,0,Мужской,42000.0,16,64.75,11.0,0,Приемлемая 1,0.0,,0.0,0.0,СРЕДНЕЕ,43407.0,0.0
135165,0,Женский,63311.9,68,63.08,104.0,0,Приемлемая 1,0.0,888499.16,24.0,1.0,ВЫСШЕЕ,43407.0,0.3850758662338642
135191,0,Мужской,41666.7,47,59.92,175.0,0,Положительная,9.0,982531.07,0.0,0.0,,65110.5,0.1652064212219766
135196,0,Мужской,76996.2,50,63.75,10.0,5,Приемлемая 2,0.0,181497.0,5.0,1.0,ВЫСШЕЕ,43407.0,0.2179994964660513
135203,0,Женский,46768.7,36,63.42,75.0,0,Приемлемая 1,3.0,878660.81,0.0,0.0,,43407.0,0.5033790386455044
135206,0,Женский,65486.6,206,68.42,113.0,8,Положительная,16.0,1050894.87,8.0,4.0,ВЫСШЕЕ,,0.8010297813551766
135207,0,Женский,,102,61.17,,2,Положительная,6.0,403612.97,2.0,1.0,,43407.0,0.3217512980078801
135209,0,Мужской,76891.9,69,64.67,61.0,0,Положительная,13.0,1685569.39,0.0,0.0,,43407.0,0.3992098579625623
135216,0,Женский,62981.2,52,62.83,11.0,0,Положительная,4.0,96776.35,0.0,0.0,,,0.4564023120183295
135221,0,Женский,39560.3,26,65.5,17.0,0,Приемлемая 2,3.0,391902.48,0.0,0.0,ВЫСШЕЕ,43407.0,0.5035129022690197
135225,0,Мужской,29931.4,82,65.0,86.0,0,Положительная,7.0,2641667.0,0.0,0.0,ВЫСШЕЕ,,0.1919635458755018
135228,0,Мужской,9079.8,47,67.83,30.0,0,Приемлемая 1,3.0,43681.2,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.097727933183369
135236,0,Мужской,87595.3,71,61.67,177.0,0,Приемлемая 1,3.0,2353171.23,0.0,0.0,,,0.4661515291813677
135241,0,Женский,1139.2,49,62.25,7.0,1,Положительная,7.0,124060.29,5.0,3.0,,43407.0,0.4791442836377425
135248,0,Мужской,,37,65.75,,0,Отрицательная,3.0,451172.12,2151.0,24.0,,43407.0,0.333102785332458
135251,0,Женский,27115.5,200,67.08,105.0,0,Положительная,4.0,668545.09,0.0,0.0,СРЕДНЕЕ,,0.3102828763674646
135274,0,Женский,36010.0,88,66.83,80.0,1,Положительная,9.0,721147.91,1.0,3.0,ВЫСШЕЕ,,0.2802367604428722
135278,0,Женский,8986.9,245,64.5,7.0,0,Положительная,46.0,1710850.08,30.0,0.0,,43407.0,0.4479325103813829
135279,0,Женский,14558.7,45,63.5,19.0,35,Удовлетворительная,,,,,,43407.0,0.0975625919495288
135280,0,Женский,24166.7,90,68.83,,0,Положительная,6.0,0.0,0.0,0.0,СРЕДНЕЕ,,0.0
135282,0,Женский,24780.7,51,67.08,19.0,0,Положительная,0.0,145239.0,0.0,0.0,,,0.0278597867721394
135285,0,Женский,44500.0,63,63.42,65.0,0,Положительная,1.0,0.0,0.0,0.0,,43407.0,0.0
135286,0,Мужской,50000.0,249,65.08,27.0,0,Положительная,35.0,1219138.16,1.0,1.0,ВЫСШЕЕ,43407.0,0.6183409510510856
135288,0,Мужской,9077.2,34,67.08,6.0,0,Положительная,5.0,128327.5,0.0,0.0,ВЫСШЕЕ,43407.0,0.1324964225315467
135292,0,Женский,76467.9,98,68.58,99.0,7,Положительная,2.0,425406.04,7.0,1.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.2078446480125714
135294,0,Женский,5500.0,66,64.92,38.0,0,Положительная,2.0,731392.02,0.0,0.0,ВЫСШЕЕ,43407.0,0.380375941894943
135302,0,Женский,26392.1,96,67.42,79.0,0,Положительная,0.0,148853.0,0.0,0.0,ВЫСШЕЕ,43407.0,0.3278755826028158
135304,0,Мужской,36257.1,54,69.42,42.0,0,Положительная,1.0,71176.99,0.0,0.0,СРЕДНЕЕ,43407.0,0.3522627907428638
135306,0,Женский,,68,65.42,,6,Положительная,2.0,0.0,16.0,1.0,,,0.0512562917098073
135307,0,Мужской,,65,66.92,42.0,4,Положительная,0.0,119718.36,4.0,2.0,СРЕДНЕЕ,,0.3551902722122426
135310,0,Женский,18128.6,71,67.75,102.0,0,Положительная,1.0,,11.0,1.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
135320,0,Женский,4952.5,221,63.0,42.0,0,Положительная,54.0,1209526.15,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.4157597079322934
135336,0,Женский,80916.4,117,61.58,43.0,0,Положительная,0.0,438330.0,0.0,0.0,,,0.1696735810860502
135340,0,Женский,25000.0,90,66.42,11.0,4,Положительная,0.0,0.0,23.0,7.0,ВЫСШЕЕ,,0.0
135341,0,Женский,18159.6,113,64.42,148.0,4,Положительная,3.0,309743.28,4.0,1.0,ВЫСШЕЕ,43407.0,0.406555225263483
135342,0,Женский,46604.9,56,69.33,56.0,1,Положительная,0.0,0.0,1.0,1.0,ВЫСШЕЕ,43407.0,0.0
135348,0,Женский,15226.2,43,65.42,24.0,16,Положительная,3.0,0.0,16.0,2.0,,43407.0,0.0
135349,0,Женский,2966.6,254,63.17,44.0,0,Положительная,63.0,1421058.5,0.0,0.0,,,0.4748611363612058
135362,0,Женский,1139.2,20,63.67,7.0,0,Приемлемая 1,12.0,916512.15,0.0,0.0,СРЕДНЕЕ,,0.4901563886277262
135367,0,Мужской,19637.3,90,66.5,10.0,0,Положительная,2.0,555115.57,9.0,0.0,,,0.3195325255650081
135370,0,Женский,,92,67.17,102.0,0,Положительная,2.0,1188162.49,0.0,0.0,,43407.0,0.3603584261791226
135397,0,Женский,5000.0,83,66.42,35.0,0,Положительная,1.0,,0.0,0.0,,43407.0,0.0
135402,0,Женский,29618.6,94,65.5,63.0,1,Положительная,2.0,1519703.98,57.0,1.0,,43407.0,0.4382846233807772
135433,0,Женский,63802.6,88,63.42,142.0,0,Приемлемая 1,2.0,1145261.82,0.0,0.0,,43407.0,0.2972207807184455
135451,0,Мужской,85435.5,139,61.75,126.0,0,Положительная,6.0,5643386.92,2.0,2.0,ВЫСШЕЕ,65110.5,0.2614351665516712
135467,0,Мужской,9064.3,52,65.75,26.0,11,Приемлемая 1,4.0,94967.68,11.0,2.0,СРЕДНЕЕ,43407.0,0.4772219020172911
135476,0,Мужской,34174.2,96,50.67,121.0,0,Положительная,26.0,1261357.16,0.0,0.0,,65110.5,0.8373598636746141
135481,0,Мужской,,24,66.42,,0,Положительная,0.0,0.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
135484,0,Женский,47500.0,94,66.92,178.0,0,Положительная,0.0,284288.0,0.0,0.0,,43407.0,0.2883537806205404
135487,0,Мужской,49978.5,48,63.17,,4,Положительная,1.0,452553.29,4.0,1.0,ВЫСШЕЕ,,0.3083788425541768
135496,0,Женский,75472.4,105,66.25,138.0,1,Положительная,2.0,1584730.12,7.0,5.0,,43407.0,0.3597789732046342
135500,0,Мужской,33081.0,134,64.42,97.0,0,Положительная,3.0,231565.85,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.107086716027997
135502,0,Мужской,6872.1,47,65.42,126.0,0,Приемлемая 1,0.0,383426.38,0.0,0.0,,,0.4372775625967333
135504,0,Мужской,8000.0,14,64.42,13.0,0,Приемлемая 1,5.0,727692.86,7.0,1.0,,,0.3897747472871508
135505,0,Мужской,14780.6,43,65.17,,0,Положительная,1.0,0.0,0.0,0.0,СРЕДНЕЕ,,0.1703693607741583
135508,0,Мужской,9064.3,137,64.17,86.0,0,Положительная,1.0,533972.17,28.0,0.0,ВЫСШЕЕ,43407.0,0.1505190699343034
135520,0,Женский,12849.5,97,64.83,68.0,0,Приемлемая 1,8.0,307345.02,0.0,0.0,ВЫСШЕЕ,43407.0,0.2473504601226993
135528,0,Женский,5438.6,82,63.92,150.0,3,Положительная,1.0,416666.0,3.0,1.0,ВЫСШЕЕ,,0.2798659669568473
135534,0,Женский,,0,66.58,13.0,0,Приемлемая 1,,,,,,,0.0
135538,0,Женский,5000.0,160,63.33,160.0,2,Положительная,3.0,3183227.4,5.0,5.0,,43407.0,0.4477787206933519
135539,0,Женский,,27,59.92,,0,Положительная,0.0,0.0,0.0,0.0,,43407.0,0.0
135543,0,Женский,6492.0,109,67.25,89.0,0,Положительная,19.0,2008856.25,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.3917865671099043
135551,0,Женский,9976.5,99,68.42,32.0,0,Положительная,6.0,341745.09,0.0,0.0,ВЫСШЕЕ,,0.201940832375615
135558,0,Мужской,39644.3,46,64.0,11.0,0,Положительная,6.0,109004.86,0.0,0.0,СРЕДНЕЕ,43407.0,0.1873576416994522
